route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible
L9,52937-__L904-S,5537804,Toufflers Toufflers Douane,1,,1
L9,52937-__L904-S,5537828,Toufflers Toufflers Douane,1,,1
L9,52937-__L905-S,5537841,Toufflers Toufflers Douane,1,,1
L9,52937-__L905-S,5537847,Toufflers Toufflers Douane,1,,1
F18,53860-_F1863-S,5655448,Lompret Mairie,0,,1
F2,52467-__F209-S,5512334,Frelinghien Bon Coin,1,,1
55,53561-__5501-D,5631815,Seclin Le Riez,0,,1
L9,52365-__L901-D,5509988,Toufflers Toufflers Douane,1,,1
L9,52365-__L901-D,5510000,Toufflers Toufflers Douane,1,,1
L9,52365-__L902-D,5510013,Toufflers Toufflers Douane,1,,1
L9,52365-__L902-D,5510019,Toufflers Toufflers Douane,1,,1
L90,53630-_L9003-LAMJV,5635896,Comines Comines Mairie,1,,1
L90,53630-_L9012-LAMJV,5635930,Comines Comines Mairie,1,,1
L90,53630-_L9019-LAMJV,5635966,Comines Comines Mairie,1,,1
L90,53630-_L9059-LAMJV,5636033,Comines Comines Mairie,1,,1
L90,53630-_L9059-LAMJV,5636037,Comines Comines Mairie,1,,1
L90,52755-_L9003-D,5526327,Comines Comines Mairie,1,,1
L90,52755-_L9053-D,5526351,Comines Comines Mairie,1,,1
L90,53632-_L9007-LAMJV,5636227,Comines Comines Mairie,1,,1
L90,53632-_L9020-LAMJV,5636281,Comines Comines Mairie,1,,1
L90,53632-_L9054-LAMJV,5636315,Comines Comines Mairie,1,,1
L90,53632-_L9057-LAMJV,5636333,Comines Comines Mairie,1,,1
L90,53632-_L9058-LAMJV,5636341,Comines Comines Mairie,1,,1
L90,53632-_L9060-LAMJV,5636359,Comines Comines Mairie,1,,1
L90,53630-_L9001-LAMJV,5635881,Comines Comines Mairie,1,,1
L90,53631-_L9015-S,5636093,Comines Comines Mairie,1,,1
L90,53631-_L9021-S,5636119,Comines Comines Mairie,1,,1
L90,53631-_L9022-S,5636129,Comines Comines Mairie,1,,1
L90,53631-_L9027-S,5636143,Comines Comines Mairie,1,,1
L90,53631-_L9051-S,5636155,Comines Comines Mairie,1,,1
L90,53631-_L9059-S,5636183,Comines Comines Mairie,1,,1
55,53564-__5505-LAMJV,5632012,Seclin Le Riez,0,,1
L90,53632-_L9017-V,5636267,Comines Comines Mairie,1,,1
L90,53631-_L9058-S,5636179,Comines Comines Mairie,1,,1
72,53843-__7230-LAMJV,5654833,Baisieux Maison D'Accueil,1,,1
72,53844-__7216-S,5654905,Baisieux Maison D'Accueil,1,,1
72,53844-__7226-S,5654941,Baisieux Maison D'Accueil,1,,1
72,53844-__7229-S,5654961,Baisieux Maison D'Accueil,1,,1
72,53599-__7207-D,5633984,Baisieux Maison D'Accueil,1,,1
S50,52883-_S5001-M,5532781,Comines Comines Mairie,1,,1
S08,53350-_S0802-LAMJV,5609074,Bondues Inst Cx Blanche,0,,1
72,53845-__7206-LAMJV,5654977,Baisieux Maison D'Accueil,1,,1
S86,52872-_S8604-LJV,5532675,Toufflers Place,0,,1
55,53563-__5504-S,5631942,Seclin Le Riez,0,,1
S12,52893-_S1206-M,5533143,Comines Comines Mairie,0,,1
72,53844-__7211-S,5654881,Baisieux Maison D'Accueil,1,,1
S76,53852-_S7601-M,5655129,Toufflers Place,1,,1
S12,52894-_S1206-M,5533149,Comines Comines Mairie,0,,1
72,53845-__7228-LAMJV,5655075,Baisieux Maison D'Accueil,1,,1
72,53845-__7214-LAMJV,5655009,Baisieux Maison D'Accueil,1,,1
55,53564-__5523-LAMJV,5632068,Seclin Le Riez,0,,1
55,53561-__5504-D,5631839,Seclin Le Riez,0,,1
55,53562-__5524-LAMJV,5631920,Seclin Le Riez,0,,1
55,53562-__5525-LAMJV,5631922,Seclin Le Riez,0,,1
55,53562-__5517-LAMJV,5631886,Seclin Le Riez,0,,1
55,53562-__5518-LAMJV,5631891,Seclin Le Riez,0,,1
55,53562-__5520-LAMJV,5631896,Seclin Le Riez,0,,1
55,53563-__5517-S,5631988,Seclin Le Riez,0,,1
S33,53861-_S3316-LAJV,5655474,Fournes En Weppes Rue Thiers,1,,1
38,53492-__3807-LAMJV,5624973,Neuville En Ferrain Reckem,1,,1
L1,52296-__L150-LAMJV,5499371,Wambrechies Agrippin,1,,1
L1,52296-__L157-LAMJV,5499494,Wambrechies Agrippin,1,,1
L1,52296-__L163-LAMJV,5499606,Wambrechies Agrippin,1,,1
76,52288-__7603-LAMJV,5497912,Lomme Saint Philibert,1,,1
76,52287-__7603-LAMJV,5497865,Lomme Saint Philibert,1,,1
L1,52293-__L150-LAMJV,5498689,Wambrechies Agrippin,1,,1
L1,52293-__L152-LAMJV,5498700,Wambrechies Agrippin,1,,1
L1,52293-__L157-LAMJV,5498765,Wambrechies Agrippin,1,,1
L1,52293-__L158-LAMJV,5498801,Wambrechies Agrippin,1,,1
L1,52293-__L159-LAMJV,5498809,Wambrechies Agrippin,1,,1
L1,52293-__L164-LAMJV,5498856,Wambrechies Agrippin,1,,1
L1,52293-__L171-LAMJV,5498953,Wambrechies Agrippin,1,,1
L8,52906-__L802-S,5533827,Hem Blanchisserie,1,,1
L8,52906-__L802-S,5533833,Hem Blanchisserie,1,,1
L8,52906-__L804-S,5533875,Hem Blanchisserie,1,,1
L8,52906-__L804-S,5533888,Hem Blanchisserie,1,,1
L8,52906-__L805-S,5533907,Hem Blanchisserie,1,,1
L8,52906-__L805-S,5533917,Hem Blanchisserie,1,,1
L8,52906-__L806-S,5533930,Hem Blanchisserie,1,,1
L8,52906-__L807-S,5533953,Hem Blanchisserie,1,,1
L8,52906-__L810-S,5534035,Hem Blanchisserie,1,,1
30,52317-__3001-D,5503210,Tourcoing Tourcoing Centre,0,,1
30,52317-__3001-D,5503216,Tourcoing Tourcoing Centre,0,,1
30,52317-__3002-D,5503224,Tourcoing Tourcoing Centre,0,,1
30,52317-__3002-D,5503232,Tourcoing Tourcoing Centre,0,,1
L8,52908-__L802-LAMJV,5534217,Hem Blanchisserie,1,,1
L8,52908-__L803-LAMJV,5534228,Hem Blanchisserie,1,,1
L8,52908-__L803-LAMJV,5534249,Hem Blanchisserie,1,,1
L8,52908-__L804-LAMJV,5534266,Hem Blanchisserie,1,,1
L8,52908-__L804-LAMJV,5534269,Hem Blanchisserie,1,,1
L8,52908-__L807-LAMJV,5534324,Hem Blanchisserie,1,,1
L8,52908-__L809-LAMJV,5534365,Hem Blanchisserie,1,,1
L8,52908-__L809-LAMJV,5534371,Hem Blanchisserie,1,,1
L8,52908-__L809-LAMJV,5534374,Hem Blanchisserie,1,,1
L8,52908-__L814-LAMJV,5534451,Hem Blanchisserie,1,,1
L8,52908-__L814-LAMJV,5534458,Hem Blanchisserie,1,,1
30,52917-__3005-LAMJV,5535462,Tourcoing Tourcoing Centre,0,,1
30,52917-__3005-LAMJV,5535466,Tourcoing Tourcoing Centre,0,,1
30,52917-__3005-LAMJV,5535468,Tourcoing Tourcoing Centre,0,,1
30,52917-__3007-LAMJV,5535483,Tourcoing Tourcoing Centre,0,,1
33,53740-__3302-LAMJV,5645092,Tourcoing Einstein,1,,1
33,53740-__3302-LAMJV,5645101,Tourcoing Einstein,1,,1
33,53740-__3306-LAMJV,5645155,Tourcoing Einstein,1,,1
33,53740-__3308-LAMJV,5645188,Tourcoing Einstein,1,,1
L8,52907-__L801-D,5534086,Hem Blanchisserie,1,,1
L8,52907-__L804-D,5534143,Hem Blanchisserie,1,,1
L8,52907-__L805-D,5534171,Hem Blanchisserie,1,,1
36,52338-__3602-LAMJV,5504870,Forest Sur Marque Rue De Tressin,0,,1
L8,52909-__L801-LAMJV,5534489,Hem Blanchisserie,1,,1
L8,52909-__L806-LAMJV,5534611,Hem Blanchisserie,1,,1
L8,52909-__L807-LAMJV,5534635,Hem Blanchisserie,1,,1
33,53740-__3304-LAMJV,5645127,Tourcoing Einstein,1,,1
33,53740-__3304-LAMJV,5645136,Tourcoing Einstein,1,,1
36,52335-__3601-LAMJV,5504622,Forest Sur Marque Rue De Tressin,0,,1
36,52335-__3601-LAMJV,5504634,Forest Sur Marque Rue De Tressin,0,,1
36,52335-__3602-LAMJV,5504656,Forest Sur Marque Rue De Tressin,0,,1
36,52335-__3603-LAMJV,5504669,Forest Sur Marque Rue De Tressin,0,,1
30,52318-__3001-LAMJV,5503259,Tourcoing Tourcoing Centre,0,,1
30,52318-__3003-LAMJV,5503293,Tourcoing Tourcoing Centre,0,,1
30,52318-__3007-LAMJV,5503317,Tourcoing Tourcoing Centre,0,,1
33,52326-__3302-LAMJV,5503895,Tourcoing Einstein,1,,1
33,52326-__3306-LAMJV,5503960,Tourcoing Einstein,1,,1
L8,52909-__L809-LAMJV,5534672,Hem Blanchisserie,1,,1
L8,52909-__L809-LAMJV,5534688,Hem Blanchisserie,1,,1
L8,52909-__L810-LAMJV,5534697,Hem Blanchisserie,1,,1
L8,52909-__L810-LAMJV,5534700,Hem Blanchisserie,1,,1
L8,52909-__L810-LAMJV,5534703,Hem Blanchisserie,1,,1
L8,52909-__L812-LAMJV,5534746,Hem Blanchisserie,1,,1
30,52918-__3001-S,5535498,Tourcoing Tourcoing Centre,0,,1
30,52918-__3001-S,5535500,Tourcoing Tourcoing Centre,0,,1
30,52918-__3003-S,5535537,Tourcoing Tourcoing Centre,0,,1
30,52918-__3003-S,5535545,Tourcoing Tourcoing Centre,0,,1
33,52925-__3301-S,5536013,Tourcoing Einstein,1,,1
33,52925-__3301-S,5536025,Tourcoing Einstein,1,,1
33,52925-__3302-S,5536036,Tourcoing Einstein,1,,1
33,52925-__3302-S,5536039,Tourcoing Einstein,1,,1
33,52925-__3303-S,5536064,Tourcoing Einstein,1,,1
33,52925-__3305-S,5536094,Tourcoing Einstein,1,,1
33,52925-__3306-S,5536113,Tourcoing Einstein,1,,1
76,52286-__7601-S,5497802,Lomme Saint Philibert,1,,1
76,52286-__7604-S,5497829,Lomme Saint Philibert,1,,1
F17,52461-_F1747-D,5512069,Provin Mairie,0,,1
L1,52294-__L150-S,5498981,Wambrechies Agrippin,1,,1
L1,52294-__L151-S,5498987,Wambrechies Agrippin,1,,1
L1,52294-__L151-S,5498996,Wambrechies Agrippin,1,,1
L1,52294-__L151-S,5498999,Wambrechies Agrippin,1,,1
L1,52294-__L157-S,5499105,Wambrechies Agrippin,1,,1
L1,52294-__L160-S,5499150,Wambrechies Agrippin,1,,1
L1,52294-__L163-S,5499191,Wambrechies Agrippin,1,,1
L1,52294-__L164-S,5499207,Wambrechies Agrippin,1,,1
L1,52295-__L101-D,5499227,Wambrechies Agrippin,1,,1
L1,52295-__L151-D,5499299,Wambrechies Agrippin,1,,1
L1,52295-__L152-D,5499308,Wambrechies Agrippin,1,,1
L1,52295-__L153-D,5499331,Wambrechies Agrippin,1,,1
F18,53858-_F1870-D,5655303,Wicres Theodore Brasme,0,,1
64,53574-__6477-M,5632768,Lomme Saint Philibert,1,,1
CO3,53138-_CO310-LAMJV,5584740,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,53138-_CO313-LAMJV,5584761,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,53138-_CO314-LAMJV,5584767,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,53138-_CO317-LAMJV,5584786,Ennetieres En Weppes Ctre Commercial,1,,1
65,53753-__6502-LAMJV,5646350,Lomme Saint Philibert,1,,1
65,53753-__6508-LAMJV,5646361,Lomme Saint Philibert,1,,1
65,53753-__6509-LAMJV,5646365,Lomme Saint Philibert,1,,1
80,53606-__8003-LAMJV,5634218,Lomme Saint Philibert,1,,1
80,53606-__8008-LAMJV,5634224,Lomme Saint Philibert,1,,1
80,53606-__8011-M,5634228,Lomme Saint Philibert,1,,1
64,53574-__6402-LAMJV,5632747,Lomme Saint Philibert,1,,1
80,53606-__8014-LAMJV,5634235,Lomme Saint Philibert,1,,1
CO3,53138-_CO312-LAMJV,5584755,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,53138-_CO319-LAMJV,5584799,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,53139-_CO302-S,5584821,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,53139-_CO304-S,5584837,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,53139-_CO305-S,5584846,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,53139-_CO305-S,5584848,Ennetieres En Weppes Ctre Commercial,1,,1
75F,52126-_75F02-LAMJV,5491419,Lomme Saint Philibert,1,,1
62F,53146-_62F10-LAMJV,5585097,Lomme Saint Philibert,0,,1
62F,53146-_62F11-LAMJV,5585098,Lomme Saint Philibert,0,,1
A1,52127-__A104-LAMJV,5491429,Tourcoing Tourcoing Centre,1,,1
A1,52127-__A105-LAMJV,5491430,Tourcoing Tourcoing Centre,1,,1
A1,52127-__A113-LAMJV,5491440,Tourcoing Tourcoing Centre,1,,1
F5,52145-__F504-LAMJV,5491820,Santes Santes Gare,0,,1
F17,52138-_F1709-LAMJV,5491629,Houplin Ancoisne Place,0,,1
F17,52138-_F1723-LAMJV,5491641,Seclin Burgault,0,,1
CO3,52526-_CO302-LAMJV,5517360,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,52526-_CO304-LAMJV,5517377,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,52526-_CO306-LAMJV,5517396,Ennetieres En Weppes Ctre Commercial,1,,1
CO3,52526-_CO308-LAMJV,5517414,Ennetieres En Weppes Ctre Commercial,1,,1
A4,52441-__A404-D,5511499,Lomme Plateforme 1,0,,1
A1,52432-__A101-D,5511380,Tourcoing Tourcoing Centre,1,,1
64F,52420-_64F06-D,5511237,Lomme Saint Philibert,1,,1
A1,52432-__A106-D,5511385,Tourcoing Tourcoing Centre,1,,1
62F,53148-_62F09-D,5585128,Lomme Saint Philibert,0,,1
F17,52460-_F1710-S,5511978,Houplin Ancoisne Place,0,,1
F7,52244-__F707-LAMJV,5495361,Bauvin Bauvin Stade,1,,1
F13,52451-_F1302-D,5511708,Lomme Mitterie,0,,1
F13,52451-_F1305-D,5511711,Lomme Mitterie,0,,1
F18,52463-_F1801-D,5512154,Wicres Theodore Brasme,0,,1
75F,52430-_75F03-LAMJV,5511359,Lomme Saint Philibert,1,,1
A1,52433-__A105-LAMJV,5511400,Tourcoing Tourcoing Centre,1,,1
A1,52433-__A106-LAMJV,5511402,Tourcoing Tourcoing Centre,1,,1
A4,52232-__A403-LAMJV,5495130,Lomme Plateforme 1,0,,1
F13,52234-_F1306-LAMJV,5495146,Lomme Mitterie,0,,1
F18,52463-_F1853-D,5512204,Wicres Theodore Brasme,0,,1
F7,52484-__F710-D,5512604,Bauvin Bauvin Stade,1,,1
F5,52479-__F506-LAMJV,5512538,Santes Santes Gare,0,,1
F5,52479-__F509-LAMJV,5512541,Santes Santes Gare,0,,1
62F,53149-_62F07-LAMJV,5585142,Lomme Saint Philibert,0,,1
53,52282-__5301-LAMJV,5497625,Lomme Saint Philibert,0,,1
53,52282-__5301-LAMJV,5497626,Lille Bayart,1,,1
53,52282-__5301-LAMJV,5497634,Lille Bayart,1,,1
53,52282-__5302-LAMJV,5497639,Lomme Saint Philibert,0,,1
53,52282-__5302-LAMJV,5497647,Lomme Saint Philibert,0,,1
53,52282-__5302-LAMJV,5497653,Lomme Saint Philibert,0,,1
53,52282-__5302-LAMJV,5497654,Lille Bayart,1,,1
53,52282-__5303-LAMJV,5497658,Lomme Saint Philibert,0,,1
53,52282-__5304-LAMJV,5497665,Lille Bayart,1,,1
53,52283-__5301-S,5497668,Lomme Saint Philibert,0,,1
53,52283-__5301-S,5497673,Lille Bayart,1,,1
53,52283-__5303-S,5497686,Lille Bayart,1,,1
53,52283-__5303-S,5497687,Lomme Saint Philibert,0,,1
53,52283-__5304-S,5497695,Lille Bayart,1,,1
53,52283-__5305-S,5497707,Lille Bayart,1,,1
53,52284-__5301-D,5497718,Lille Bayart,1,,1
53,52284-__5301-D,5497724,Lille Bayart,1,,1
53,52284-__5301-D,5497735,Lomme Saint Philibert,0,,1
53,52285-__5301-LAMJV,5497747,Lomme Saint Philibert,0,,1
53,52285-__5301-LAMJV,5497749,Lomme Saint Philibert,0,,1
53,52285-__5301-LAMJV,5497751,Lomme Saint Philibert,0,,1
53,52285-__5302-LAMJV,5497765,Lille Bayart,1,,1
53,52285-__5302-LAMJV,5497767,Lille Bayart,1,,1
53,52285-__5302-LAMJV,5497775,Lille Bayart,1,,1
53,52285-__5303-LAMJV,5497779,Lille Bayart,1,,1
62F,52417-_62F09-D,5511199,Lomme Saint Philibert,0,,1
62F,52417-_62F11-D,5511201,Lomme Saint Philibert,0,,1
F5,52478-__F503-D,5512521,Santes Santes Gare,0,,1
F9,52489-__F913-D,5512673,Wavrin Gare,0,,1
F10,52132-_F1009-LAMJV,5491477,Aubers Wardhust,1,,1
C6,53834-__C601-LAMJV,5653761,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C603-LAMJV,5653796,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C603-LAMJV,5653798,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C605-LAMJV,5653829,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C605-LAMJV,5653831,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C605-LAMJV,5653835,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C605-LAMJV,5653841,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C606-LAMJV,5653853,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C606-LAMJV,5653861,Tourcoing Tourcoing Centre,1,,1
C6,53834-__C607-LAMJV,5653873,Tourcoing Tourcoing Centre,1,,1
F19,52140-_F1902-LAMJV,5491749,Bondues Eglise,0,,1
C3,52339-__C301-LAMJV,5504944,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C301-LAMJV,5504951,Tourcoing Tourcoing Centre,0,,1
C3,52339-__C303-LAMJV,5504972,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C303-LAMJV,5504983,Tourcoing Tourcoing Centre,0,,1
C3,52339-__C303-LAMJV,5504984,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C304-LAMJV,5504994,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C305-LAMJV,5505009,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C305-LAMJV,5505014,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C301-LAMJV,5536192,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C301-LAMJV,5536195,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C301-LAMJV,5536198,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C302-LAMJV,5536208,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C302-LAMJV,5536209,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C302-LAMJV,5536215,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C303-LAMJV,5536222,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C304-LAMJV,5536239,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C304-LAMJV,5536242,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C304-LAMJV,5536252,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C305-LAMJV,5536262,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C306-LAMJV,5536273,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C306-LAMJV,5536279,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C307-LAMJV,5536284,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C307-LAMJV,5536288,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C307-LAMJV,5536298,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C308-LAMJV,5536304,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C308-LAMJV,5536306,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C308-LAMJV,5536307,Tourcoing Tourcoing Centre,0,,1
C3,52927-__C308-LAMJV,5536312,Tourcoing Tourcoing Centre,1,,1
C3,52927-__C309-LAMJV,5536321,Tourcoing Tourcoing Centre,0,,1
C6,53835-__C601-LAMJV,5653909,Tourcoing Tourcoing Centre,1,,1
C6,53835-__C602-LAMJV,5653927,Tourcoing Tourcoing Centre,1,,1
C6,53835-__C603-LAMJV,5653945,Tourcoing Tourcoing Centre,1,,1
C6,53835-__C604-LAMJV,5653975,Tourcoing Tourcoing Centre,1,,1
C6,53835-__C605-LAMJV,5653991,Tourcoing Tourcoing Centre,1,,1
F19,52465-_F1902-S,5512305,Bondues Eglise,0,,1
F19,52465-_F1911-S,5512314,Neuville En Ferrain Eglise,0,,1
C3,52341-__C301-D,5505227,Tourcoing Tourcoing Centre,0,,1
C3,52341-__C301-D,5505230,Tourcoing Tourcoing Centre,1,,1
C3,52341-__C301-D,5505236,Tourcoing Tourcoing Centre,1,,1
C3,52341-__C303-D,5505262,Tourcoing Tourcoing Centre,1,,1
C3,52341-__C303-D,5505270,Tourcoing Tourcoing Centre,1,,1
C3,52341-__C303-D,5505271,Tourcoing Tourcoing Centre,0,,1
C3,52341-__C304-D,5505277,Tourcoing Tourcoing Centre,1,,1
C6,53832-__C601-D,5653591,Tourcoing Tourcoing Centre,1,,1
C6,53832-__C601-D,5653593,Tourcoing Tourcoing Centre,1,,1
C6,53832-__C602-D,5653616,Tourcoing Tourcoing Centre,1,,1
C6,53832-__C603-D,5653636,Tourcoing Tourcoing Centre,1,,1
C6,53832-__C603-D,5653642,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C306-LAMJV,5505022,Tourcoing Tourcoing Centre,0,,1
C3,52339-__C306-LAMJV,5505028,Tourcoing Tourcoing Centre,0,,1
C3,52339-__C306-LAMJV,5505030,Tourcoing Tourcoing Centre,0,,1
C3,52339-__C307-LAMJV,5505035,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C308-LAMJV,5505051,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C309-LAMJV,5505059,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C310-LAMJV,5505066,Tourcoing Tourcoing Centre,1,,1
C3,52339-__C310-LAMJV,5505067,Tourcoing Tourcoing Centre,0,,1
C3,52339-__C310-LAMJV,5505068,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C301-S,5505097,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C301-S,5505099,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C301-S,5505109,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C302-S,5505112,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C302-S,5505113,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C302-S,5505119,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C302-S,5505124,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C302-S,5505125,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C303-S,5505130,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C304-S,5505148,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C304-S,5505155,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C305-S,5505167,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C305-S,5505170,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C306-S,5505182,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C306-S,5505185,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C306-S,5505190,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C307-S,5505199,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C307-S,5505200,Tourcoing Tourcoing Centre,0,,1
C3,52340-__C308-S,5505205,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C308-S,5505209,Tourcoing Tourcoing Centre,1,,1
C3,52340-__C308-S,5505211,Tourcoing Tourcoing Centre,1,,1
C6,53833-__C601-S,5653661,Tourcoing Tourcoing Centre,1,,1
C6,53833-__C602-S,5653672,Tourcoing Tourcoing Centre,1,,1
C6,53833-__C602-S,5653674,Tourcoing Tourcoing Centre,1,,1
C6,53833-__C602-S,5653680,Tourcoing Tourcoing Centre,1,,1
C6,53833-__C602-S,5653690,Tourcoing Tourcoing Centre,1,,1
C6,53833-__C602-S,5653692,Tourcoing Tourcoing Centre,1,,1
C6,53833-__C603-S,5653707,Tourcoing Tourcoing Centre,1,,1
C6,53833-__C605-S,5653741,Tourcoing Tourcoing Centre,1,,1
F5,52477-__F502-S,5512506,Santes Santes Gare,0,,1
F7,52483-__F709-S,5512591,Bauvin Bauvin Stade,1,,1
F7,52483-__F711-S,5512593,Bauvin Bauvin Stade,1,,1
A1,52431-__A104-S,5511367,Tourcoing Tourcoing Centre,1,,1
F10,52446-_F1018-S,5511572,Aubers Wardhust,1,,1
F13,52450-_F1301-S,5511695,Lomme Mitterie,0,,1
L99,53642-_L9905-LAMJV,5637295,Lomme Saint Philibert,0,,1
L99,53642-_L9907-LAMJV,5637300,Lomme Saint Philibert,0,,1
L99,53642-_L9909-LAMJV,5637302,Lomme Saint Philibert,0,,1
L99,53642-_L9950-LAMJV,5637333,Lomme Saint Philibert,0,,1
L99,53642-_L9961-LAMJV,5637375,Lomme Saint Philibert,0,,1
L99,53642-_L9967-LAMJV,5637398,Lomme Saint Philibert,0,,1
S01,53847-_S0111-LAMJV,5655092,Beaucamps Ligny Ste Marie,1,,1
80,53606-__8009-LAJV,5634225,Lomme Saint Philibert,1,,1
87,53618-__8707-LAMJV,5635063,Tourcoing Tourcoing Centre,1,,1
87,53618-__8708-LAMJV,5635068,Tourcoing Tourcoing Centre,1,,1
87,53618-__8709-LAMJV,5635079,Tourcoing Tourcoing Centre,1,,1
87,53618-__8750-LAMJV,5635098,Tourcoing Tourcoing Centre,1,,1
87,53618-__8752-LAMJV,5635115,Tourcoing Tourcoing Centre,1,,1
84,53612-__8460-LAMJV,5634582,Tourcoing Tourcoing Centre,0,,1
38,53493-__3803-LAMJV,5625006,Neuville En Ferrain Reckem,1,,1
61,52704-__6102-LAMJV,5523916,Lomme Saint Philibert,0,,1
61,52704-__6104-LAMJV,5523918,Lomme Saint Philibert,0,,1
61,52704-__6122-LAMJV,5523936,Lomme Saint Philibert,0,,1
62,53144-__6208-LAMJV,5585037,Lomme Saint Philibert,0,,1
84,53613-__8401-D,5634590,Tourcoing Tourcoing Centre,0,,1
L99,52758-_L9901-D,5526658,Lomme Saint Philibert,0,,1
L99,52758-_L9902-D,5526667,Lomme Saint Philibert,0,,1
L99,52758-_L9904-D,5526690,Lomme Saint Philibert,0,,1
L99,53643-_L9908-LAMJV,5637436,Lomme Saint Philibert,0,,1
L99,53643-_L9909-LAMJV,5637452,Lomme Saint Philibert,0,,1
L99,53643-_L9913-LAMJV,5637462,Lomme Saint Philibert,0,,1
L99,53643-_L9951-LAMJV,5637491,Lomme Saint Philibert,0,,1
L99,53643-_L9956-LAMJV,5637513,Lomme Saint Philibert,0,,1
84,53612-__8454-LAMJV,5634553,Tourcoing Tourcoing Centre,0,,1
87,53618-__8751-LAMJV,5635105,Tourcoing Tourcoing Centre,1,,1
S02,53849-_S0207-LAJV,5655106,Marquillies Rue De La Franquise,0,,1
S02,53849-_S0201-LAMJV,5655101,Beaucamps Ligny Ste Marie,1,,1
S02,53849-_S0205-M,5655105,Marquillies Rue De La Franquise,0,,1
87,53618-__8702-LAMJV,5635046,Tourcoing Tourcoing Centre,1,,1
87,53618-__8702-LAMJV,5635049,Tourcoing Tourcoing Centre,1,,1
L99,53642-_L9963-LAMJV,5637385,Lomme Saint Philibert,0,,1
64,52710-__6420-LAMJV,5524050,Lomme Saint Philibert,1,,1
64,52710-__6472-LAMJV,5524053,Lomme Saint Philibert,1,,1
65,53584-__6508-LAMJV,5633289,Lomme Saint Philibert,1,,1
80,53607-__8002-LAMJV,5634256,Lomme Saint Philibert,1,,1
